Exchange,Token,LotSize,Symbol,TradingSymbol,Expiry,Instrument,OptionType,StrikePrice,TickSize,
BFO,867992,3000,WIPROPT,WIPRO25MAY307.5PE,08-MAY-2025,OPTSTK,PE,307.5,0.05,
BFO,870087,3000,WIPROPT,WIPRO25MAY305PE,08-MAY-2025,OPTSTK,PE,305,0.05,
BFO,867807,3000,WIPROPT,WIPRO25MAY302.5PE,08-MAY-2025,OPTSTK,PE,302.5,0.05,
BFO,869903,3000,WIPROPT,WIPRO25MAY300PE,08-MAY-2025,OPTSTK,PE,300,0.05,
BFO,868941,3000,WIPROPT,WIPRO25MAY297.5PE,08-MAY-2025,OPTSTK,PE,297.5,0.05,
BFO,871028,3000,WIPROPT,WIPRO25MAY295PE,08-MAY-2025,OPTSTK,PE,295,0.05,
BFO,868775,3000,WIPROPT,WIPRO25MAY292.5PE,08-MAY-2025,OPTSTK,PE,292.5,0.05,
BFO,870828,3000,WIPROPT,WIPRO25MAY290PE,08-MAY-2025,OPTSTK,PE,290,0.05,
BFO,872930,3000,WIPROPT,WIPRO25MAY287.5PE,08-MAY-2025,OPTSTK,PE,287.5,0.05,
BFO,874265,3000,WIPROPT,WIPRO25MAY285PE,08-MAY-2025,OPTSTK,PE,285,0.05,
BFO,874507,3000,WIPROPT,WIPRO25MAY282.5PE,08-MAY-2025,OPTSTK,PE,282.5,0.05,
BFO,874251,3000,WIPROPT,WIPRO25MAY280PE,08-MAY-2025,OPTSTK,PE,280,0.05,
BFO,874231,3000,WIPROPT,WIPRO25MAY277.5PE,08-MAY-2025,OPTSTK,PE,277.5,0.05,
BFO,874976,3000,WIPROPT,WIPRO25MAY275PE,08-MAY-2025,OPTSTK,PE,275,0.05,
BFO,876108,3000,WIPROPT,WIPRO25MAY272.5PE,08-MAY-2025,OPTSTK,PE,272.5,0.05,
BFO,876462,3000,WIPROPT,WIPRO25MAY270PE,08-MAY-2025,OPTSTK,PE,270,0.05,
BFO,876415,3000,WIPROPT,WIPRO25MAY267.5PE,08-MAY-2025,OPTSTK,PE,267.5,0.05,
BFO,876776,3000,WIPROPT,WIPRO25MAY265PE,08-MAY-2025,OPTSTK,PE,265,0.05,
BFO,876397,3000,WIPROPT,WIPRO25MAY262.5PE,08-MAY-2025,OPTSTK,PE,262.5,0.05,
BFO,876745,3000,WIPROPT,WIPRO25MAY260PE,08-MAY-2025,OPTSTK,PE,260,0.05,
BFO,878605,3000,WIPROPT,WIPRO25MAY257.5PE,08-MAY-2025,OPTSTK,PE,257.5,0.05,
BFO,878660,3000,WIPROPT,WIPRO25MAY255PE,08-MAY-2025,OPTSTK,PE,255,0.05,
BFO,878600,3000,WIPROPT,WIPRO25MAY252.5PE,08-MAY-2025,OPTSTK,PE,252.5,0.05,
BFO,878654,3000,WIPROPT,WIPRO25MAY250PE,08-MAY-2025,OPTSTK,PE,250,0.05,
BFO,884535,3000,WIPROPT,WIPRO25MAY247.5PE,08-MAY-2025,OPTSTK,PE,247.5,0.05,
BFO,886198,3000,WIPROPT,WIPRO25MAY245PE,08-MAY-2025,OPTSTK,PE,245,0.05,
BFO,886437,3000,WIPROPT,WIPRO25MAY242.5PE,08-MAY-2025,OPTSTK,PE,242.5,0.05,
BFO,2078749,3000,WIPROPT,WIPRO25MAY240PE,08-MAY-2025,OPTSTK,PE,240,0.05,
BFO,1105009,3000,WIPROPT,WIPRO25MAY237.5PE,08-MAY-2025,OPTSTK,PE,237.5,0.05,
BFO,1105358,3000,WIPROPT,WIPRO25MAY235PE,08-MAY-2025,OPTSTK,PE,235,0.05,
BFO,1104971,3000,WIPROPT,WIPRO25MAY232.5PE,08-MAY-2025,OPTSTK,PE,232.5,0.05,
BFO,1105335,3000,WIPROPT,WIPRO25MAY230PE,08-MAY-2025,OPTSTK,PE,230,0.05,
BFO,1106622,3000,WIPROPT,WIPRO25MAY227.5PE,08-MAY-2025,OPTSTK,PE,227.5,0.05,
BFO,1107172,3000,WIPROPT,WIPRO25MAY225PE,08-MAY-2025,OPTSTK,PE,225,0.05,
BFO,1109978,3000,WIPROPT,WIPRO25MAY222.5PE,08-MAY-2025,OPTSTK,PE,222.5,0.05,
BFO,2080061,3000,WIPROPT,WIPRO25MAY220PE,08-MAY-2025,OPTSTK,PE,220,0.05,
BFO,873597,3000,WIPROPT,WIPRO25MAY332.5CE,08-MAY-2025,OPTSTK,CE,332.5,0.05,
BFO,873095,3000,WIPROPT,WIPRO25MAY330CE,08-MAY-2025,OPTSTK,CE,330,0.05,
BFO,873072,3000,WIPROPT,WIPRO25MAY327.5CE,08-MAY-2025,OPTSTK,CE,327.5,0.05,
BFO,866702,3000,WIPROPT,WIPRO25MAY325CE,08-MAY-2025,OPTSTK,CE,325,0.05,
BFO,864450,3000,WIPROPT,WIPRO25MAY322.5CE,08-MAY-2025,OPTSTK,CE,322.5,0.05,
BFO,866499,3000,WIPROPT,WIPRO25MAY320CE,08-MAY-2025,OPTSTK,CE,320,0.05,
BFO,866221,3000,WIPROPT,WIPRO25MAY317.5CE,08-MAY-2025,OPTSTK,CE,317.5,0.05,
BFO,868306,3000,WIPROPT,WIPRO25MAY315CE,08-MAY-2025,OPTSTK,CE,315,0.05,
BFO,866015,3000,WIPROPT,WIPRO25MAY312.5CE,08-MAY-2025,OPTSTK,CE,312.5,0.05,
BFO,868116,3000,WIPROPT,WIPRO25MAY310CE,08-MAY-2025,OPTSTK,CE,310,0.05,
BFO,867819,3000,WIPROPT,WIPRO25MAY307.5CE,08-MAY-2025,OPTSTK,CE,307.5,0.05,
BFO,869913,3000,WIPROPT,WIPRO25MAY305CE,08-MAY-2025,OPTSTK,CE,305,0.05,
BFO,867642,3000,WIPROPT,WIPRO25MAY302.5CE,08-MAY-2025,OPTSTK,CE,302.5,0.05,
BFO,869721,3000,WIPROPT,WIPRO25MAY300CE,08-MAY-2025,OPTSTK,CE,300,0.05,
BFO,868784,3000,WIPROPT,WIPRO25MAY297.5CE,08-MAY-2025,OPTSTK,CE,297.5,0.05,
BFO,870839,3000,WIPROPT,WIPRO25MAY295CE,08-MAY-2025,OPTSTK,CE,295,0.05,
BFO,868597,3000,WIPROPT,WIPRO25MAY292.5CE,08-MAY-2025,OPTSTK,CE,292.5,0.05,
BFO,870658,3000,WIPROPT,WIPRO25MAY290CE,08-MAY-2025,OPTSTK,CE,290,0.05,
BFO,872987,3000,WIPROPT,WIPRO25MAY287.5CE,08-MAY-2025,OPTSTK,CE,287.5,0.05,
BFO,874253,3000,WIPROPT,WIPRO25MAY285CE,08-MAY-2025,OPTSTK,CE,285,0.05,
BFO,874494,3000,WIPROPT,WIPRO25MAY282.5CE,08-MAY-2025,OPTSTK,CE,282.5,0.05,
BFO,874236,3000,WIPROPT,WIPRO25MAY280CE,08-MAY-2025,OPTSTK,CE,280,0.05,
BFO,874391,3000,WIPROPT,WIPRO25MAY277.5CE,08-MAY-2025,OPTSTK,CE,277.5,0.05,
BFO,875347,3000,WIPROPT,WIPRO25MAY275CE,08-MAY-2025,OPTSTK,CE,275,0.05,
BFO,876608,3000,WIPROPT,WIPRO25MAY272.5CE,08-MAY-2025,OPTSTK,CE,272.5,0.05,
BFO,876976,3000,WIPROPT,WIPRO25MAY270CE,08-MAY-2025,OPTSTK,CE,270,0.05,
BFO,876923,3000,WIPROPT,WIPRO25MAY267.5CE,08-MAY-2025,OPTSTK,CE,267.5,0.05,
BFO,876089,3000,WIPROPT,WIPRO25MAY265CE,08-MAY-2025,OPTSTK,CE,265,0.05,
BFO,876892,3000,WIPROPT,WIPRO25MAY262.5CE,08-MAY-2025,OPTSTK,CE,262.5,0.05,
BFO,876065,3000,WIPROPT,WIPRO25MAY260CE,08-MAY-2025,OPTSTK,CE,260,0.05,
BFO,878499,3000,WIPROPT,WIPRO25MAY257.5CE,08-MAY-2025,OPTSTK,CE,257.5,0.05,
BFO,878551,3000,WIPROPT,WIPRO25MAY255CE,08-MAY-2025,OPTSTK,CE,255,0.05,
BFO,878496,3000,WIPROPT,WIPRO25MAY252.5CE,08-MAY-2025,OPTSTK,CE,252.5,0.05,
BFO,878544,3000,WIPROPT,WIPRO25MAY250CE,08-MAY-2025,OPTSTK,CE,250,0.05,
BFO,880534,3000,WIPROPT,WIPRO25MAY247.5CE,08-MAY-2025,OPTSTK,CE,247.5,0.05,
BFO,886606,3000,WIPROPT,WIPRO25MAY245CE,08-MAY-2025,OPTSTK,CE,245,0.05,
BFO,886184,3000,WIPROPT,WIPRO25MAY242.5CE,08-MAY-2025,OPTSTK,CE,242.5,0.05,
BFO,2078758,3000,WIPROPT,WIPRO25MAY240CE,08-MAY-2025,OPTSTK,CE,240,0.05,
BFO,1105486,3000,WIPROPT,WIPRO25MAY237.5CE,08-MAY-2025,OPTSTK,CE,237.5,0.05,
BFO,1105832,3000,WIPROPT,WIPRO25MAY235CE,08-MAY-2025,OPTSTK,CE,235,0.05,
BFO,1105470,3000,WIPROPT,WIPRO25MAY232.5CE,08-MAY-2025,OPTSTK,CE,232.5,0.05,
BFO,1105809,3000,WIPROPT,WIPRO25MAY230CE,08-MAY-2025,OPTSTK,CE,230,0.05,
BFO,1107367,3000,WIPROPT,WIPRO25MAY227.5CE,08-MAY-2025,OPTSTK,CE,227.5,0.05,
BFO,1106144,3000,WIPROPT,WIPRO25MAY225CE,08-MAY-2025,OPTSTK,CE,225,0.05,
BFO,1117475,3000,WIPROPT,WIPRO25MAY222.5CE,08-MAY-2025,OPTSTK,CE,222.5,0.05,
BFO,2080074,3000,WIPROPT,WIPRO25MAY220CE,08-MAY-2025,OPTSTK,CE,220,0.05,
BFO,1101506,3000,WIPROPT,WIPRO25JUN290PE,12-JUN-2025,OPTSTK,PE,290,0.05,
BFO,1100470,3000,WIPROPT,WIPRO25JUN287.5PE,12-JUN-2025,OPTSTK,PE,287.5,0.05,
BFO,888707,3000,WIPROPT,WIPRO25JUN285PE,12-JUN-2025,OPTSTK,PE,285,0.05,
BFO,885207,3000,WIPROPT,WIPRO25JUN282.5PE,12-JUN-2025,OPTSTK,PE,282.5,0.05,
BFO,880413,3000,WIPROPT,WIPRO25JUN280PE,12-JUN-2025,OPTSTK,PE,280,0.05,
BFO,880104,3000,WIPROPT,WIPRO25JUN277.5PE,12-JUN-2025,OPTSTK,PE,277.5,0.05,
BFO,882213,3000,WIPROPT,WIPRO25JUN275PE,12-JUN-2025,OPTSTK,PE,275,0.05,
BFO,879918,3000,WIPROPT,WIPRO25JUN272.5PE,12-JUN-2025,OPTSTK,PE,272.5,0.05,
BFO,882015,3000,WIPROPT,WIPRO25JUN270PE,12-JUN-2025,OPTSTK,PE,270,0.05,
BFO,881737,3000,WIPROPT,WIPRO25JUN267.5PE,12-JUN-2025,OPTSTK,PE,267.5,0.05,
BFO,883824,3000,WIPROPT,WIPRO25JUN265PE,12-JUN-2025,OPTSTK,PE,265,0.05,
BFO,881555,3000,WIPROPT,WIPRO25JUN262.5PE,12-JUN-2025,OPTSTK,PE,262.5,0.05,
BFO,883643,3000,WIPROPT,WIPRO25JUN260PE,12-JUN-2025,OPTSTK,PE,260,0.05,
BFO,883346,3000,WIPROPT,WIPRO25JUN257.5PE,12-JUN-2025,OPTSTK,PE,257.5,0.05,
BFO,885443,3000,WIPROPT,WIPRO25JUN255PE,12-JUN-2025,OPTSTK,PE,255,0.05,
BFO,883159,3000,WIPROPT,WIPRO25JUN252.5PE,12-JUN-2025,OPTSTK,PE,252.5,0.05,
BFO,885249,3000,WIPROPT,WIPRO25JUN250PE,12-JUN-2025,OPTSTK,PE,250,0.05,
BFO,884934,3000,WIPROPT,WIPRO25JUN247.5PE,12-JUN-2025,OPTSTK,PE,247.5,0.05,
BFO,886302,3000,WIPROPT,WIPRO25JUN245PE,12-JUN-2025,OPTSTK,PE,245,0.05,
BFO,886523,3000,WIPROPT,WIPRO25JUN242.5PE,12-JUN-2025,OPTSTK,PE,242.5,0.05,
BFO,1104531,3000,WIPROPT,WIPRO25JUN240PE,12-JUN-2025,OPTSTK,PE,240,0.05,
BFO,1105078,3000,WIPROPT,WIPRO25JUN237.5PE,12-JUN-2025,OPTSTK,PE,237.5,0.05,
BFO,1105428,3000,WIPROPT,WIPRO25JUN235PE,12-JUN-2025,OPTSTK,PE,235,0.05,
BFO,1105046,3000,WIPROPT,WIPRO25JUN232.5PE,12-JUN-2025,OPTSTK,PE,232.5,0.05,
BFO,1105406,3000,WIPROPT,WIPRO25JUN230PE,12-JUN-2025,OPTSTK,PE,230,0.05,
BFO,1106728,3000,WIPROPT,WIPRO25JUN227.5PE,12-JUN-2025,OPTSTK,PE,227.5,0.05,
BFO,1107276,3000,WIPROPT,WIPRO25JUN225PE,12-JUN-2025,OPTSTK,PE,225,0.05,
BFO,1110356,3000,WIPROPT,WIPRO25JUN222.5PE,12-JUN-2025,OPTSTK,PE,222.5,0.05,
BFO,1115477,3000,WIPROPT,WIPRO25JUN220PE,12-JUN-2025,OPTSTK,PE,220,0.05,
BFO,1102353,3000,WIPROPT,WIPRO25JUN290CE,12-JUN-2025,OPTSTK,CE,290,0.05,
BFO,1100127,3000,WIPROPT,WIPRO25JUN287.5CE,12-JUN-2025,OPTSTK,CE,287.5,0.05,
BFO,889054,3000,WIPROPT,WIPRO25JUN285CE,12-JUN-2025,OPTSTK,CE,285,0.05,
BFO,881237,3000,WIPROPT,WIPRO25JUN282.5CE,12-JUN-2025,OPTSTK,CE,282.5,0.05,
BFO,883307,3000,WIPROPT,WIPRO25JUN280CE,12-JUN-2025,OPTSTK,CE,280,0.05,
BFO,883016,3000,WIPROPT,WIPRO25JUN277.5CE,12-JUN-2025,OPTSTK,CE,277.5,0.05,
BFO,885096,3000,WIPROPT,WIPRO25JUN275CE,12-JUN-2025,OPTSTK,CE,275,0.05,
BFO,882824,3000,WIPROPT,WIPRO25JUN272.5CE,12-JUN-2025,OPTSTK,CE,272.5,0.05,
BFO,884903,3000,WIPROPT,WIPRO25JUN270CE,12-JUN-2025,OPTSTK,CE,270,0.05,
BFO,884609,3000,WIPROPT,WIPRO25JUN267.5CE,12-JUN-2025,OPTSTK,CE,267.5,0.05,
BFO,879810,3000,WIPROPT,WIPRO25JUN265CE,12-JUN-2025,OPTSTK,CE,265,0.05,
BFO,884417,3000,WIPROPT,WIPRO25JUN262.5CE,12-JUN-2025,OPTSTK,CE,262.5,0.05,
BFO,879629,3000,WIPROPT,WIPRO25JUN260CE,12-JUN-2025,OPTSTK,CE,260,0.05,
BFO,879332,3000,WIPROPT,WIPRO25JUN257.5CE,12-JUN-2025,OPTSTK,CE,257.5,0.05,
BFO,881451,3000,WIPROPT,WIPRO25JUN255CE,12-JUN-2025,OPTSTK,CE,255,0.05,
BFO,879149,3000,WIPROPT,WIPRO25JUN252.5CE,12-JUN-2025,OPTSTK,CE,252.5,0.05,
BFO,881273,3000,WIPROPT,WIPRO25JUN250CE,12-JUN-2025,OPTSTK,CE,250,0.05,
BFO,880958,3000,WIPROPT,WIPRO25JUN247.5CE,12-JUN-2025,OPTSTK,CE,247.5,0.05,
BFO,886715,3000,WIPROPT,WIPRO25JUN245CE,12-JUN-2025,OPTSTK,CE,245,0.05,
BFO,886289,3000,WIPROPT,WIPRO25JUN242.5CE,12-JUN-2025,OPTSTK,CE,242.5,0.05,
BFO,1104725,3000,WIPROPT,WIPRO25JUN240CE,12-JUN-2025,OPTSTK,CE,240,0.05,
BFO,1105552,3000,WIPROPT,WIPRO25JUN237.5CE,12-JUN-2025,OPTSTK,CE,237.5,0.05,
BFO,1105897,3000,WIPROPT,WIPRO25JUN235CE,12-JUN-2025,OPTSTK,CE,235,0.05,
BFO,1105531,3000,WIPROPT,WIPRO25JUN232.5CE,12-JUN-2025,OPTSTK,CE,232.5,0.05,
BFO,1105877,3000,WIPROPT,WIPRO25JUN230CE,12-JUN-2025,OPTSTK,CE,230,0.05,
BFO,1107460,3000,WIPROPT,WIPRO25JUN227.5CE,12-JUN-2025,OPTSTK,CE,227.5,0.05,
BFO,1106238,3000,WIPROPT,WIPRO25JUN225CE,12-JUN-2025,OPTSTK,CE,225,0.05,
BFO,1118767,3000,WIPROPT,WIPRO25JUN222.5CE,12-JUN-2025,OPTSTK,CE,222.5,0.05,
BFO,1108499,3000,WIPROPT,WIPRO25JUN220CE,12-JUN-2025,OPTSTK,CE,220,0.05,
BFO,1126777,3000,WIPROPT,WIPRO25JUL265PE,10-JUL-2025,OPTSTK,PE,265,0.05,
BFO,1124546,3000,WIPROPT,WIPRO25JUL262.5PE,10-JUL-2025,OPTSTK,PE,262.5,0.05,
BFO,1125333,3000,WIPROPT,WIPRO25JUL260PE,10-JUL-2025,OPTSTK,PE,260,0.05,
BFO,1122700,3000,WIPROPT,WIPRO25JUL257.5PE,10-JUL-2025,OPTSTK,PE,257.5,0.05,
BFO,1108278,3000,WIPROPT,WIPRO25JUL255PE,10-JUL-2025,OPTSTK,PE,255,0.05,
BFO,1117379,3000,WIPROPT,WIPRO25JUL252.5PE,10-JUL-2025,OPTSTK,PE,252.5,0.05,
BFO,1108100,3000,WIPROPT,WIPRO25JUL250PE,10-JUL-2025,OPTSTK,PE,250,0.05,
BFO,1121081,3000,WIPROPT,WIPRO25JUL247.5PE,10-JUL-2025,OPTSTK,PE,247.5,0.05,
BFO,1109842,3000,WIPROPT,WIPRO25JUL245PE,10-JUL-2025,OPTSTK,PE,245,0.05,
BFO,1120779,3000,WIPROPT,WIPRO25JUL242.5PE,10-JUL-2025,OPTSTK,PE,242.5,0.05,
BFO,1109662,3000,WIPROPT,WIPRO25JUL240PE,10-JUL-2025,OPTSTK,PE,240,0.05,
BFO,1109368,3000,WIPROPT,WIPRO25JUL237.5PE,10-JUL-2025,OPTSTK,PE,237.5,0.05,
BFO,1112836,3000,WIPROPT,WIPRO25JUL235PE,10-JUL-2025,OPTSTK,PE,235,0.05,
BFO,1109184,3000,WIPROPT,WIPRO25JUL232.5PE,10-JUL-2025,OPTSTK,PE,232.5,0.05,
BFO,1112417,3000,WIPROPT,WIPRO25JUL230PE,10-JUL-2025,OPTSTK,PE,230,0.05,
BFO,1111653,3000,WIPROPT,WIPRO25JUL227.5PE,10-JUL-2025,OPTSTK,PE,227.5,0.05,
BFO,1118521,3000,WIPROPT,WIPRO25JUL225PE,10-JUL-2025,OPTSTK,PE,225,0.05,
BFO,1110950,3000,WIPROPT,WIPRO25JUL222.5PE,10-JUL-2025,OPTSTK,PE,222.5,0.05,
BFO,1117561,3000,WIPROPT,WIPRO25JUL220PE,10-JUL-2025,OPTSTK,PE,220,0.05,
BFO,1126214,3000,WIPROPT,WIPRO25JUL265CE,10-JUL-2025,OPTSTK,CE,265,0.05,
BFO,1125641,3000,WIPROPT,WIPRO25JUL262.5CE,10-JUL-2025,OPTSTK,CE,262.5,0.05,
BFO,1123930,3000,WIPROPT,WIPRO25JUL260CE,10-JUL-2025,OPTSTK,CE,260,0.05,
BFO,1123398,3000,WIPROPT,WIPRO25JUL257.5CE,10-JUL-2025,OPTSTK,CE,257.5,0.05,
BFO,1112119,3000,WIPROPT,WIPRO25JUL255CE,10-JUL-2025,OPTSTK,CE,255,0.05,
BFO,1108848,3000,WIPROPT,WIPRO25JUL252.5CE,10-JUL-2025,OPTSTK,CE,252.5,0.05,
BFO,1111534,3000,WIPROPT,WIPRO25JUL250CE,10-JUL-2025,OPTSTK,CE,250,0.05,
BFO,1110624,3000,WIPROPT,WIPRO25JUL247.5CE,10-JUL-2025,OPTSTK,CE,247.5,0.05,
BFO,1116818,3000,WIPROPT,WIPRO25JUL245CE,10-JUL-2025,OPTSTK,CE,245,0.05,
BFO,1110437,3000,WIPROPT,WIPRO25JUL242.5CE,10-JUL-2025,OPTSTK,CE,242.5,0.05,
BFO,1115929,3000,WIPROPT,WIPRO25JUL240CE,10-JUL-2025,OPTSTK,CE,240,0.05,
BFO,1114651,3000,WIPROPT,WIPRO25JUL237.5CE,10-JUL-2025,OPTSTK,CE,237.5,0.05,
BFO,1120598,3000,WIPROPT,WIPRO25JUL235CE,10-JUL-2025,OPTSTK,CE,235,0.05,
BFO,1114102,3000,WIPROPT,WIPRO25JUL232.5CE,10-JUL-2025,OPTSTK,CE,232.5,0.05,
BFO,1120180,3000,WIPROPT,WIPRO25JUL230CE,10-JUL-2025,OPTSTK,CE,230,0.05,
BFO,1119555,3000,WIPROPT,WIPRO25JUL227.5CE,10-JUL-2025,OPTSTK,CE,227.5,0.05,
BFO,1109071,3000,WIPROPT,WIPRO25JUL225CE,10-JUL-2025,OPTSTK,CE,225,0.05,
BFO,1119154,3000,WIPROPT,WIPRO25JUL222.5CE,10-JUL-2025,OPTSTK,CE,222.5,0.05,
BFO,1108892,3000,WIPROPT,WIPRO25JUL220CE,10-JUL-2025,OPTSTK,CE,220,0.05,
BFO,1109491,3000,WIPRFUT,WIPRO25JULFUT,10-JUL-2025,FUTSTK,XX,0,0.05,
BFO,882288,3000,WIPRFUT,WIPRO25JUNFUT,12-JUN-2025,FUTSTK,XX,0,0.05,
BFO,869969,3000,WIPRFUT,WIPRO25MAYFUT,08-MAY-2025,FUTSTK,XX,0,0.05,
BFO,888056,300,VOLTOPT,VOLTAS25MAY1640PE,08-MAY-2025,OPTSTK,PE,1640,0.05,
BFO,888028,300,VOLTOPT,VOLTAS25MAY1620PE,08-MAY-2025,OPTSTK,PE,1620,0.05,
BFO,886358,300,VOLTOPT,VOLTAS25MAY1600PE,08-MAY-2025,OPTSTK,PE,1600,0.05,
BFO,878626,300,VOLTOPT,VOLTAS25MAY1580PE,08-MAY-2025,OPTSTK,PE,1580,0.05,
BFO,877539,300,VOLTOPT,VOLTAS25MAY1560PE,08-MAY-2025,OPTSTK,PE,1560,0.05,
BFO,877757,300,VOLTOPT,VOLTAS25MAY1540PE,08-MAY-2025,OPTSTK,PE,1540,0.05,
BFO,877505,300,VOLTOPT,VOLTAS25MAY1520PE,08-MAY-2025,OPTSTK,PE,1520,0.05,
BFO,877365,300,VOLTOPT,VOLTAS25MAY1500PE,08-MAY-2025,OPTSTK,PE,1500,0.05,
BFO,877442,300,VOLTOPT,VOLTAS25MAY1480PE,08-MAY-2025,OPTSTK,PE,1480,0.05,
BFO,875673,300,VOLTOPT,VOLTAS25MAY1460PE,08-MAY-2025,OPTSTK,PE,1460,0.05,
BFO,875897,300,VOLTOPT,VOLTAS25MAY1440PE,08-MAY-2025,OPTSTK,PE,1440,0.05,
BFO,873649,300,VOLTOPT,VOLTAS25MAY1420PE,08-MAY-2025,OPTSTK,PE,1420,0.05,
BFO,873548,300,VOLTOPT,VOLTAS25MAY1400PE,08-MAY-2025,OPTSTK,PE,1400,0.05,
BFO,868748,300,VOLTOPT,VOLTAS25MAY1380PE,08-MAY-2025,OPTSTK,PE,1380,0.05,
BFO,865105,300,VOLTOPT,VOLTAS25MAY1360PE,08-MAY-2025,OPTSTK,PE,1360,0.05,
BFO,868308,300,VOLTOPT,VOLTAS25MAY1340PE,08-MAY-2025,OPTSTK,PE,1340,0.05,
BFO,864685,300,VOLTOPT,VOLTAS25MAY1320PE,08-MAY-2025,OPTSTK,PE,1320,0.05,
BFO,867860,300,VOLTOPT,VOLTAS25MAY1300PE,08-MAY-2025,OPTSTK,PE,1300,0.05,
BFO,870415,300,VOLTOPT,VOLTAS25MAY1280PE,08-MAY-2025,OPTSTK,PE,1280,0.05,
BFO,866796,300,VOLTOPT,VOLTAS25MAY1260PE,08-MAY-2025,OPTSTK,PE,1260,0.05,
BFO,869997,300,VOLTOPT,VOLTAS25MAY1240PE,08-MAY-2025,OPTSTK,PE,1240,0.05,
BFO,866332,300,VOLTOPT,VOLTAS25MAY1220PE,08-MAY-2025,OPTSTK,PE,1220,0.05,
BFO,869548,300,VOLTOPT,VOLTAS25MAY1200PE,08-MAY-2025,OPTSTK,PE,1200,0.05,
BFO,868323,300,VOLTOPT,VOLTAS25MAY1180PE,08-MAY-2025,OPTSTK,PE,1180,0.05,
BFO,864702,300,VOLTOPT,VOLTAS25MAY1160PE,08-MAY-2025,OPTSTK,PE,1160,0.05,
BFO,867867,300,VOLTOPT,VOLTAS25MAY1140PE,08-MAY-2025,OPTSTK,PE,1140,0.05,
BFO,871049,300,VOLTOPT,VOLTAS25MAY1120PE,08-MAY-2025,OPTSTK,PE,1120,0.05,
BFO,867428,300,VOLTOPT,VOLTAS25MAY1100PE,08-MAY-2025,OPTSTK,PE,1100,0.05,
BFO,872210,300,VOLTOPT,VOLTAS25MAY1080PE,08-MAY-2025,OPTSTK,PE,1080,0.05,
BFO,888472,300,VOLTOPT,VOLTAS25MAY1640CE,08-MAY-2025,OPTSTK,CE,1640,0.05,
BFO,888431,300,VOLTOPT,VOLTAS25MAY1620CE,08-MAY-2025,OPTSTK,CE,1620,0.05,
BFO,886708,300,VOLTOPT,VOLTAS25MAY1600CE,08-MAY-2025,OPTSTK,CE,1600,0.05,
BFO,878583,300,VOLTOPT,VOLTAS25MAY1580CE,08-MAY-2025,OPTSTK,CE,1580,0.05,
BFO,877920,300,VOLTOPT,VOLTAS25MAY1560CE,08-MAY-2025,OPTSTK,CE,1560,0.05,
BFO,877656,300,VOLTOPT,VOLTAS25MAY1540CE,08-MAY-2025,OPTSTK,CE,1540,0.05,
BFO,877885,300,VOLTOPT,VOLTAS25MAY1520CE,08-MAY-2025,OPTSTK,CE,1520,0.05,
BFO,877314,300,VOLTOPT,VOLTAS25MAY1500CE,08-MAY-2025,OPTSTK,CE,1500,0.05,
BFO,877394,300,VOLTOPT,VOLTAS25MAY1480CE,08-MAY-2025,OPTSTK,CE,1480,0.05,
BFO,875569,300,VOLTOPT,VOLTAS25MAY1460CE,08-MAY-2025,OPTSTK,CE,1460,0.05,
BFO,875529,300,VOLTOPT,VOLTAS25MAY1440CE,08-MAY-2025,OPTSTK,CE,1440,0.05,
BFO,873651,300,VOLTOPT,VOLTAS25MAY1420CE,08-MAY-2025,OPTSTK,CE,1420,0.05,
BFO,873642,300,VOLTOPT,VOLTAS25MAY1400CE,08-MAY-2025,OPTSTK,CE,1400,0.05,
BFO,867175,300,VOLTOPT,VOLTAS25MAY1380CE,08-MAY-2025,OPTSTK,CE,1380,0.05,
BFO,870368,300,VOLTOPT,VOLTAS25MAY1360CE,08-MAY-2025,OPTSTK,CE,1360,0.05,
BFO,866734,300,VOLTOPT,VOLTAS25MAY1340CE,08-MAY-2025,OPTSTK,CE,1340,0.05,
BFO,869949,300,VOLTOPT,VOLTAS25MAY1320CE,08-MAY-2025,OPTSTK,CE,1320,0.05,
BFO,866300,300,VOLTOPT,VOLTAS25MAY1300CE,08-MAY-2025,OPTSTK,CE,1300,0.05,
BFO,868853,300,VOLTOPT,VOLTAS25MAY1280CE,08-MAY-2025,OPTSTK,CE,1280,0.05,
BFO,865198,300,VOLTOPT,VOLTAS25MAY1260CE,08-MAY-2025,OPTSTK,CE,1260,0.05,
BFO,868422,300,VOLTOPT,VOLTAS25MAY1240CE,08-MAY-2025,OPTSTK,CE,1240,0.05,
BFO,864804,300,VOLTOPT,VOLTAS25MAY1220CE,08-MAY-2025,OPTSTK,CE,1220,0.05,
BFO,867972,300,VOLTOPT,VOLTAS25MAY1200CE,08-MAY-2025,OPTSTK,CE,1200,0.05,
BFO,866747,300,VOLTOPT,VOLTAS25MAY1180CE,08-MAY-2025,OPTSTK,CE,1180,0.05,
BFO,869963,300,VOLTOPT,VOLTAS25MAY1160CE,08-MAY-2025,OPTSTK,CE,1160,0.05,
BFO,866308,300,VOLTOPT,VOLTAS25MAY1140CE,08-MAY-2025,OPTSTK,CE,1140,0.05,
BFO,869510,300,VOLTOPT,VOLTAS25MAY1120CE,08-MAY-2025,OPTSTK,CE,1120,0.05,
BFO,865849,300,VOLTOPT,VOLTAS25MAY1100CE,08-MAY-2025,OPTSTK,CE,1100,0.05,
